,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
138,10-30 10:56:25:080,"[KUMHO110087A91C14246B000100E400FCAF511F466A00AE]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,26.0,8006,00,-82,10064
139,10-30 10:56:25:209,"[KUMHO110087A90C83246B000100E000FBAF5210D06A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4304,00,-81,10225
140,10-30 10:56:26:230,"[KUMHO110087A92031246B000200E100FAAF5272AA6A00AB]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,27.0,29354,00,-85,10241
141,10-30 10:56:27:125,"[KUMHO110087A90CCF246B000200E100FBAB50A7AF6A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42927,00,-87,10081
142,10-30 10:56:28:611,"[KUMHO110087A90C9E246B000200E300FCB05208A26A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,27.0,2210,00,-96,10272
143,10-30 10:56:29:234,"[KUMHO110087A91B39246B0002010D00FBAF52B6A76A00AC]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,27.0,46759,00,-84,10129
144,10-30 10:56:30:128,"[KUMHO110087A91543246B000100E900FBB052BFBC6A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49084,00,-85,10336
145,10-30 10:56:30:464,"[KUMHO110087A90C9C246B000200E500FCB05249926A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,27.0,18834,00,-93,10064
146,10-30 10:56:31:551,"[KUMHO110087A91CB2246B0002011B0100B04F1E316A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24.0,7729,00,-96,10208
147,10-30 10:56:31:694,"[KUMHO110087A90C04246B000100F700FDAF52330F6A00A7]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.97,27.0,13071,00,-89,10129
148,10-30 10:56:32:988,"[KUMHO110087A90C87246B000100E400FCB05339056A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,14597,00,-87,10112
149,10-30 10:56:34:011,"[KUMHO110087A90D98246B0001010D00FD9F521BB26A00A7]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,7090,00,-89,10112
150,10-30 10:56:34:522,"[KUMHO110087A90D9A246B0001010B00FCB0521EF86A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,27.0,7928,00,-84,10033
151,10-30 10:56:35:129,"[KUMHO110087A91C14246B000100E400FCAF511F476A00AF]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,26.0,8007,00,-81,10048
152,10-30 10:56:35:448,"[KUMHO110087A90C83246B000100E000FBAF5210D16A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4305,00,-81,10239
153,10-30 10:56:36:455,"[KUMHO110087A92031246B000100E100FBAF5272AB6A00A9]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,27.0,29355,00,-87,10224
154,10-30 10:56:37:221,"[KUMHO110087A90CCF246B000100E100FBAB50A7B06A00A8]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.93,25.0,42928,00,-88,10096
155,10-30 10:56:38:883,"[KUMHO110087A90C9E246B000200E300FCB05208A36A00A2]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,27.0,2211,00,-94,10272
156,10-30 10:56:39:379,"[KUMHO110087A91B39246B0002010E00FBAF52B6A86A00AA]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,27.0,46760,00,-86,10145
157,10-30 10:56:40:481,"[KUMHO110087A91543246B000100E900FBB052BFBD6A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49085,00,-85,10352
158,10-30 10:56:40:529,"[KUMHO110087A90C9C246B000200E500FBB05249936A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,27.0,18835,00,-91,10065
159,10-30 10:56:41:775,"[KUMHO110087A91CB2246B0002011C0100B04F1E326A00AA]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24.0,7730,00,-86,10224
160,10-30 10:56:41:823,"[KUMHO110087A90C04246B000100F700FDAF5233106A00A7]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.97,27.0,13072,00,-89,10128
161,10-30 10:56:43:085,"[KUMHO110087A90C87246B000100E400FDB05339066A00A5]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,14598,00,-91,10097
162,10-30 10:56:44:139,"[KUMHO110087A90D98246B0001010D00FD9F521BB36A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,7091,00,-90,10128
163,10-30 10:56:44:539,"[KUMHO110087A90D9A246B0001010B00FBB0521EF96A00AE]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,27.0,7929,00,-82,10017
164,10-30 10:56:45:195,"[KUMHO110087A91C14246B000100E400FCAF511F486A00AF]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,26.0,8008,00,-81,10065
165,10-30 10:56:45:674,"[KUMHO110087A90C83246B000100E000FBAF5210D26A00B0]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4306,00,-80,10225
166,10-30 10:56:46:696,"[KUMHO110087A92031246B000200E100FAAF5272AC6A00A9]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,27.0,29356,00,-87,10241
167,10-30 10:56:47:303,"[KUMHO110087A90CCF246B000200E100FBAB50A7B16A00AE]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42929,00,-82,10082
168,10-30 10:56:49:156,"[KUMHO110087A90C9E246B000200E400FDB05208A46A00A5]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,27.0,2212,00,-91,10272
169,10-30 10:56:49:524,"[KUMHO110087A91B39246B0002010D00FBAF53B6A96A00AA]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,46761,00,-86,10145
170,10-30 10:56:50:595,"[KUMHO110087A90C9C246B000200E500FBB05249946A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,27.0,18836,00,-93,10065
171,10-30 10:56:50:818,"[KUMHO110087A91543246B000100E900FBB052BFBE6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49086,00,-84,10336
172,10-30 10:56:51:952,"[KUMHO110087A90C04246B000100F700FDAF5233116A00AA]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.97,27.0,13073,00,-86,10129
173,10-30 10:56:51:984,"[KUMHO110087A91CB2246B0002011C0100B04E1E336A00A4]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,23.0,7731,00,-92,10208
174,10-30 10:56:53:198,"[KUMHO110087A90C87246B000100E400FCB05339076A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,14599,00,-87,10112
175,10-30 10:56:54:253,"[KUMHO110087A90D98246B0001010D00FD9F521BB46A00A4]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,7092,00,-92,10113
176,10-30 10:56:54:556,"[KUMHO110087A90D9A246B0001010B00FCB0521EFA6A00AF]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,27.0,7930,00,-81,10017
177,10-30 10:56:55:259,"[KUMHO110087A91C14246B000100E500FCAF511F496A00B0]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,26.0,8009,00,-80,10064
178,10-30 10:56:55:898,"[KUMHO110087A90C83246B000100E100FBAF5210D36A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,27.0,4307,00,-84,10224
179,10-30 10:56:56:937,"[KUMHO110087A92031246B000100E100FAAF5272AD6A00A8]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,27.0,29357,00,-88,10240
180,10-30 10:56:57:384,"[KUMHO110087A90CCF246B000200E000FBAB50A7B26A00AD]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,25.0,42930,00,-83,10080
181,10-30 10:56:59:445,"[KUMHO110087A90C9E246B000200E400FCB05208A56A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,27.0,2213,00,-97,10288
182,10-30 10:56:59:669,"[KUMHO110087A91B39246B0002010D00FCAF52B6AA6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.211,2.97,27.0,46762,00,-87,10144
183,10-30 10:57:00:659,"[KUMHO110087A90C9C246B000200E400FBB05249956A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.25,2.98,27.0,18837,00,-91,10064
184,10-30 10:57:01:155,"[KUMHO110087A91543246B000100E900FBB052BFBF6A00A5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49087,00,-91,10337
185,10-30 10:57:02:081,"[KUMHO110087A90C04246B000100F700FDB05233126A00A9]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13074,00,-87,10129
186,10-30 10:57:02:209,"[KUMHO110087A91CB2246B0002011B0100B04F1E346A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24.0,7732,00,-93,10225
187,10-30 10:57:03:296,"[KUMHO110087A90C87246B000100E400FCB05339086A00A5]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,14600,00,-91,10097
188,10-30 10:57:04:366,"[KUMHO110087A90D98246B0001010D00FC9F521BB56A00A7]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,7093,00,-89,10113
189,10-30 10:57:04:574,"[KUMHO110087A90D9A246B0001010B00FBB0521EFB6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,27.0,7931,00,-84,10017
190,10-30 10:57:05:325,"[KUMHO110087A91C14246B000100E500FCAF511F4A6A00AF]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,26.0,8010,00,-81,10065
191,10-30 10:57:06:124,"[KUMHO110087A90C83246B000100DF00FBAF5210D46A00AB]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.25,2.97,27.0,4308,00,-85,10225
192,10-30 10:57:07:163,"[KUMHO110087A92031246B000100E100FBAF5372AE6A00A9]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,29358,00,-87,10225
193,10-30 10:57:07:466,"[KUMHO110087A90CCF246B000200E100FBAB50A7B36A00AB]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42931,00,-85,10081
194,10-30 10:57:09:719,"[KUMHO110087A90C9E246B000200E400FCB05208A66A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,27.0,2214,00,-93,10274
195,10-30 10:57:09:815,"[KUMHO110087A91B39246B0002010D00FBAF53B6AB6A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,46763,00,-88,10145
196,10-30 10:57:10:725,"[KUMHO110087A90C9C246B000200E400FBB05249966A00A8]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.25,2.98,27.0,18838,00,-88,10065
197,10-30 10:57:11:492,"[KUMHO110087A91543246B000100E900FCB052BFC06A00A6]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,27.0,49088,00,-90,10337
198,10-30 10:57:12:211,"[KUMHO110087A90C04246B000100F800FEB05233136A00A9]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.854,-0.133,2.98,27.0,13075,00,-87,10129
199,10-30 10:57:12:419,"[KUMHO110087A91CB2246B0002011B0100B04F1E356A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24.0,7733,00,-90,10209
200,10-30 10:57:13:410,"[KUMHO110087A90C87246B000100E400FCB05339096A00A6]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,14601,00,-90,10113
201,10-30 10:57:14:495,"[KUMHO110087A90D98246B0001010D00FC9F521BB66A00A7]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,7094,00,-89,10129
202,10-30 10:57:14:592,"[KUMHO110087A90D9A246B0001010B00FBB0521EFC6A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,27.0,7932,00,-87,10017
203,10-30 10:57:15:375,"[KUMHO110087A91C14246B000100E400FDAF521F4B6A00AF]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.97,27.0,8011,00,-81,10050
204,10-30 10:57:16:349,"[KUMHO110087A90C83246B000100E000FAAF5210D56A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.289,2.97,27.0,4309,00,-84,10225
205,10-30 10:57:17:404,"[KUMHO110087A92031246B000100E100FBAF5272AF6A00A8]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,27.0,29359,00,-88,10241
206,10-30 10:57:17:563,"[KUMHO110087A90CCF246B000200E100FBAB50A7B46A00AB]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42932,00,-85,10097
207,10-30 10:57:19:960,"[KUMHO110087A91B39246B0002010D00FCAF52B6AC6A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.211,2.97,27.0,46764,00,-88,10145
208,10-30 10:57:19:992,"[KUMHO110087A90C9E246B000200E400FDB05308A76A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,28.0,2215,00,-96,10273
209,10-30 10:57:20:790,"[KUMHO110087A90C9C246B000200E500FBB05249976A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,27.0,18839,00,-92,10064
210,10-30 10:57:21:829,"[KUMHO110087A91543246B000100E900FBB052BFC16A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49089,00,-85,10337
211,10-30 10:57:22:341,"[KUMHO110087A90C04246B000100F700FDB05233146A00AB]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13076,00,-85,10129
212,10-30 10:57:22:628,"[KUMHO110087A91CB2246B0002011C0100B04F1E366A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24.0,7734,00,-90,10208
213,10-30 10:57:23:507,"[KUMHO110087A90C87246B000100E400FDB053390A6A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,14602,00,-87,10097
214,10-30 10:57:24:609,"[KUMHO110087A90D9555554040404044A1EA4366896A01A6]
",87A90D95,55,-,1.3.7,1641.2,1910.746,675.152,3.56,12.0,27137,01,-90,0
215,10-30 10:57:25:440,"[KUMHO110087A91C14246B000100E500FCAF521F4C6A00B1]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,8012,00,-79,10065
216,10-30 10:57:26:590,"[KUMHO110087A90C83246B000100E000FBAF5210D66A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4310,00,-82,10240
217,10-30 10:57:30:089,"[KUMHO110087A91B39246B0002010D00FBAF52B6AD6A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,27.0,46765,00,-88,10129
218,10-30 10:57:30:265,"[KUMHO110087A90C9E246B000200E400FCB05308A86A009D]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,2216,00,-99,10272
219,10-30 10:57:30:840,"[KUMHO110087A90C9C246B000200E500FCB05249986A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,27.0,18840,00,-91,10050
220,10-30 10:57:32:166,"[KUMHO110087A91543246B000100E900FBB052BFC26A00A9]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49090,00,-87,10336
221,10-30 10:57:32:470,"[KUMHO110087A90C04246B000100F700FDB05233156A00AA]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13077,00,-86,10129
222,10-30 10:57:32:853,"[KUMHO110087A91CB2246B0002011B0100B04F1E376A00A4]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24.0,7735,00,-92,10225
223,10-30 10:57:33:620,"[KUMHO110087A90C87246B000100E400FCB053390B6A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,14603,00,-87,10112
224,10-30 10:57:34:643,"[KUMHO110087A90D9A246B0001010B00FBB0521EFE6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,27.0,7934,00,-84,20050
225,10-30 10:57:34:723,"[KUMHO110087A90D98246B0001010D00FD9F521BB86A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,7096,00,-90,20227
226,10-30 10:57:35:505,"[KUMHO110087A91C14246B000100E500FCAF521F4D6A00B1]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,8013,00,-79,10065
227,10-30 10:57:36:816,"[KUMHO110087A90C83246B000100E000FBAF5210D76A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4311,00,-82,10225
228,10-30 10:57:37:726,"[KUMHO110087A90CCF246B000200E100FBAB50A7B66A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42934,00,-87,20162
229,10-30 10:57:37:886,"[KUMHO110087A92031246B000100E200FAAF5372B16A00AA]
",87A92031,24,1.0.7,1.0.6,0.0,-3.45,-0.289,2.97,28.0,29361,00,-86,20482
230,10-30 10:57:40:234,"[KUMHO110087A91B39246B0002010D00FCAF53B6AE6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.211,2.97,28.0,46766,00,-87,10145
231,10-30 10:57:40:554,"[KUMHO110087A90C9E246B000200E400FCB05208A96A009E]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,27.0,2217,00,-98,10288
232,10-30 10:57:40:905,"[KUMHO110087A90C9C246B000200E500FCB05249996A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,27.0,18841,00,-90,10065
233,10-30 10:57:42:503,"[KUMHO110087A91543246B000100E900FBB052BFC36A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49091,00,-84,10337
234,10-30 10:57:42:599,"[KUMHO110087A90C04246B000100F700FDB05233166A00AB]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13078,00,-85,10129
235,10-30 10:57:43:062,"[KUMHO110087A91CB2246B0002011C0100B04F1E386A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24.0,7736,00,-90,10209
236,10-30 10:57:43:717,"[KUMHO110087A90C87246B000200E400FCB053390C6A00A9]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,14604,00,-87,10097
237,10-30 10:57:44:660,"[KUMHO110087A90D9A246B0001010B00FBB0521EFF6A00AE]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,27.0,7935,00,-82,10017
238,10-30 10:57:44:851,"[KUMHO110087A90D98246B0001010E00FD9F521BB96A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,7097,00,-90,10128
239,10-30 10:57:45:554,"[KUMHO110087A91C14246B000100E500FCAF511F4E6A00B1]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,26.0,8014,00,-79,10049
240,10-30 10:57:47:040,"[KUMHO110087A90C83246B000100E000FBAF5210D86A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4312,00,-83,10224
241,10-30 10:57:47:807,"[KUMHO110087A90CCF246B000200E100FBAB50A7B76A00AB]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42935,00,-85,10081
242,10-30 10:57:48:111,"[KUMHO110087A92031246B000100E100FBAF5272B26A00A8]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,27.0,29362,00,-88,10224
243,10-30 10:57:50:379,"[KUMHO110087A91B39246B0002010D00FBAF53B6AF6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,46767,00,-87,10144
244,10-30 10:57:50:827,"[KUMHO110087A90C9E246B000200E400FCB05308AA6A009D]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,2218,00,-99,10272
245,10-30 10:57:50:971,"[KUMHO110087A90C9C246B000200E500FBB053499A6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,18842,00,-90,10065
246,10-30 10:57:52:728,"[KUMHO110087A90C04246B000100F700FDB05233176A00AB]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13079,00,-85,10128
247,10-30 10:57:52:840,"[KUMHO110087A91543246B000100E900FBAF52BFC46A00AA]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.97,27.0,49092,00,-86,10336
248,10-30 10:57:53:287,"[KUMHO110087A91CB2246B0002011B0100B04F1E396A00A5]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24.0,7737,00,-91,10224
249,10-30 10:57:53:815,"[KUMHO110087A90C87246B000100E300FCB053390D6A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.332,-0.211,2.98,28.0,14605,00,-87,10097
250,10-30 10:57:54:693,"[KUMHO110087A90D9A246B0001010B00FCB0521F006A00AE]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,27.0,7936,00,-82,10032
251,10-30 10:57:54:965,"[KUMHO110087A90D98246B0001010D00FD9F521BBA6A00A5]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,7098,00,-91,10113
252,10-30 10:57:55:619,"[KUMHO110087A91C14246B000100E500FCAF511F4F6A00B1]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,26.0,8015,00,-79,10065
253,10-30 10:57:57:266,"[KUMHO110087A90C83246B000100DF00FBAF5210D96A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.25,2.97,27.0,4313,00,-82,10225
254,10-30 10:57:57:904,"[KUMHO110087A90CCF246B000200E100FBAB50A7B86A00AC]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25.0,42936,00,-84,10096
255,10-30 10:57:58:352,"[KUMHO110087A92031246B000200E100FBAF5272B36A00A9]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,27.0,29363,00,-87,10241
256,10-30 10:58:00:525,"[KUMHO110087A91B39246B0002010E00FBAF52B6B06A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,27.0,46768,00,-88,10145
257,10-30 10:58:01:036,"[KUMHO110087A90C9C246B000100E500FCB052499B6A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.98,27.0,18843,00,-91,10065
258,10-30 10:58:01:100,"[KUMHO110087A90C9E246B000200E300FCB05308AB6A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,2219,00,-96,10273
259,10-30 10:58:02:858,"[KUMHO110087A90C04246B000100F700FDB05233186A00AB]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13080,00,-85,10129
260,10-30 10:58:03:177,"[KUMHO110087A91543246B000100E900FBB052BFC56A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,49093,00,-85,10336
261,10-30 10:58:03:497,"[KUMHO110087A91CB2246B0002011C0100B04F1E3A6A00A4]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24.0,7738,00,-92,10209
262,10-30 10:58:03:928,"[KUMHO110087A90C87246B000200E400FCB053390E6A00A9]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,14606,00,-87,10113
263,10-30 10:58:04:711,"[KUMHO110087A90D9A246B0001010A00FCB0521F016A00AD]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.211,2.98,27.0,7937,00,-83,10018
264,10-30 10:58:05:078,"[KUMHO110087A90D98246B0001010D00FD9F521BBB6A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,7099,00,-90,10113
265,10-30 10:58:05:685,"[KUMHO110087A91C14246B000100E500FCAF511F506A00B1]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,26.0,8016,00,-79,10065
266,10-30 10:58:07:491,"[KUMHO110087A90C83246B000100E000FBAF5210DA6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.97,27.0,4314,00,-81,10225
267,10-30 10:58:07:986,"[KUMHO110087A90CCF246B000100E000FBAB50A7B96A00AC]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.93,25.0,42937,00,-84,10082
268,10-30 10:58:08:593,"[KUMHO110087A92031246B000100E100FAAF5372B46A00A9]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,29364,00,-87,10241
269,10-30 10:58:10:670,"[KUMHO110087A91B39246B0002010E00FBAF52B6B16A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,27.0,46769,00,-87,10145
270,10-30 10:58:11:101,"[KUMHO110087A90C9C246B000200E500FBB053499C6A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,18844,00,-92,10065
271,10-30 10:58:11:373,"[KUMHO110087A90C9E246B000200E300FCB05208AC6A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,27.0,2220,00,-97,10273
272,10-30 10:58:12:986,"[KUMHO110087A90C04246B000100F700FDB05233196A00AA]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,13081,00,-86,10128
273,10-30 10:58:13:514,"[KUMHO110087A91543246B000100EA00FBAF52BFC66A00AB]
",87A91543,24,1.0.7,1.0.6,0.0,-2.506,-0.25,2.97,27.0,49094,00,-85,10337
274,10-30 10:58:13:722,"[KUMHO110087A91CB2246B0002011B0101B04F1E3B6A00A4]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.016,2.98,24.0,7739,00,-92,10225
